label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,553,553,5,175.024551,13.245,0.835893,[M-H]-,,Tricarballylic acid,Tricarballylic acid,C6H8O6,0.505,1.482072,175.024551,3648884.00,2447551.25,2791187.00,700075.69,2481229.25
,554,554,3,175.035828,13.058,0.823259,[M-H]-,,N-carbamoyl-asp (Ureidosuccinic acid),N-carbamoyl-asp (Ureidosuccinic acid),C5H8N2O5,0.202,1.220452,175.035828,12808.05,4282.36,9955.01,4922.38,14497.97
,555,555,5,173.092896,13.336,0.837028,[M-H]-,,N-acetyl-ornithine,N-acetyl-ornithine,C7H14N2O3,0.271,1.586765,173.092896,888467.94,800805.69,732596.25,558145.19,714006.44
,556,556,2,151.051071,4.235,0.837996,[M-H]-,,N1-Methyl-4-pyridone-3-carboxamide,N1-Methyl-4-pyridone-3-carboxamide,C7H8N2O2,0.960,1.515259,151.051071,14647.67,28525.66,39161.79,26764.84,14670.91
,557,557,4,151.051102,4.470,0.823191,[M-H]-,,N1-Methyl-4-pyridone-3-carboxamide (1),N1-Methyl-4-pyridone-3-carboxamide,C7H8N2O2,1.092,1.313224,151.051102,14647.67,28525.66,39161.79,26764.84,18984.48
,558,558,1,152.071579,7.765,0.612466,[M-H]-,,Dopamine ,Dopamine ,C8H11NO2,0.335,0.802715,152.071579,3325.12,2998.39,3747.56,5841.65,4122.56
,559,559,5,153.019135,2.117,0.830616,[M-H]-,,2_6-Dihydroxybenzoic acid,2_6-Dihydroxybenzoic acid,C7H6O4,0.117,1.296335,153.019135,8129560.50,5323127.50,6971327.50,3673486.00,10427273.00
,560,560,5,153.019135,2.117,0.830616,[M-H]-,,3_5-Dihydroxybenzoic acid,3_5-Dihydroxybenzoic acid,C7H6O4,0.117,1.296335,153.019135,8129560.50,5323127.50,6971327.50,3673486.00,10427273.00
,561,561,5,153.019135,2.117,0.830599,[M-H]-,,Dihydroxybenzoic acid,Dihydroxybenzoic acid,C7H6O4,0.008,1.296335,153.019135,8129560.50,5323127.50,6971327.50,3673570.00,10427553.00
,562,562,5,153.019135,2.117,0.830568,[M-H]-,,2_3-Dihydroxybenzoic acid,2_3-Dihydroxybenzoic acid,C7H6O4,0.403,1.296335,153.019135,8131185.50,5325355.50,6973998.00,3674688.75,10429411.00
,563,563,5,153.019135,2.117,0.830568,[M-H]-,,Gentisic acid,Gentisic acid,C7H6O4,0.413,1.296335,153.019135,8131185.50,5325355.50,6974061.50,3674688.75,10429411.00
,564,564,2,163.039917,4.097,0.725506,[M-H]-,,2-Oxo-3-phenylpropanoic acid,2-Oxo-3-phenylpropanoic acid,C9H8O3,1.097,0.935892,163.039917,1168307.38,457528.88,3315296.25,365415.75,831412.94
,565,565,5,154.062103,14.261,0.848412,[M-H]-,,histidine (1),histidine,C6H9N3O2,0.021,0.594258,154.062103,8772.82,8697.70,14025.76,11749.04,23084.98
,566,566,5,154.062103,14.261,0.848501,[M-H]-,,histidine,histidine,C6H9N3O2,0.745,0.594258,154.062103,8772.82,8697.70,14025.76,11749.04,23084.98
,567,567,1,155.009537,6.083,0.529414,[M-H]-,,orotate,orotate,C5H4N2O4,1.767,1.870314,155.009537,94670.66,85871.28,72323.52,61648.67,57883.89
,568,568,2,156.066483,6.892,0.564176,[M-H]-,,Tiglylglycine,Tiglylglycine,C7H11NO3,0.214,0.879939,156.066483,17451.66,14863.12,16003.88,12126.96,19338.38
,569,569,4,156.102768,7.890,0.811580,[M-H]-,,Homostachydrine isomer,Homostachydrine isomer,C8H15NO2,0.660,1.466223,156.102768,13026.64,23506.59,11769.37,13869.05,11734.79
,570,570,1,153.091934,2.714,0.697130,[M-H]-,,Allyl hexenoate isomer,Allyl hexenoate isomer,C9H14O2,1.487,1.096377,153.091934,33286.41,50061.13,20894.58,34436.97,35300.81
,571,571,5,147.029739,12.599,0.825534,[M-H]-,,2-hydroxyglutarate,2-hydroxyglutarate,C5H8O5,0.739,1.037802,147.029739,652965.25,597687.19,660885.25,437503.84,758352.69
,572,572,5,147.029739,12.599,0.825535,[M-H]-,,(R)-(-) Citramalic acid,(R)-(-) Citramalic acid,C5H8O5,0.901,1.037802,147.029739,650936.25,596844.94,658964.50,437121.59,759223.81
,573,573,2,147.044998,2.992,0.718703,[M-H]-,,Cinnamic acid,Cinnamic acid,C9H8O2,1.198,1.037694,147.044998,40570.47,29241.62,27234.59,19177.57,36843.40
,574,574,2,147.044998,2.992,0.718703,[M-H]-,,4-Hydroxycinnamyl aldehyde,4-Hydroxycinnamyl aldehyde,C9H8O2,1.200,1.037694,147.044998,40570.47,29241.62,27234.59,19177.57,36843.40
,575,575,5,147.044998,9.039,0.814638,[M-H]-,,trans-Cinnamate,trans-Cinnamate,C9H8O2,0.199,1.037694,147.044998,440423.34,355280.59,297280.00,245332.38,332149.28
,576,576,4,148.040253,4.003,0.760934,[M-H]-,,Gentianadine isomer,Gentianadine isomer,C8H7NO2,0.173,1.030718,148.040253,590198.94,279883.16,453391.75,299275.09,447417.34
,577,577,5,148.043610,10.786,0.803858,[M-H]-,,methionine,methionine,C5H11NO2S,0.740,1.133764,148.043610,5536640.50,3440314.25,4040209.25,2463675.25,4817396.50
,578,578,5,148.990997,12.261,0.847112,[M-H]-,,Thiodiacetic acid,Thiodiacetic acid,C4H6O4S,0.883,2.765175,148.990997,51739.62,39555.45,39652.02,48846.49,31447.44
,579,579,1,149.008926,13.504,0.746903,[M-H]-,,Tartaric acid,Tartaric acid,C4H6O6,0.204,1.638427,149.008926,11284.10,23217.05,16423.60,14968.14,35579.08
,580,580,3,149.024185,3.320,0.713810,[M-H]-,,Phenylglyoxylic acid,Phenylglyoxylic acid,C8H6O3,0.830,1.535868,149.024185,82637.49,54611.72,126268.81,88402.84,55680.57
,581,581,5,149.045334,7.630,0.738934,[M-H]-,,ribose isomer 2,ribose isomer 2,C5H10O5,0.488,1.433274,149.045334,518904.84,351124.25,368028.03,282401.16,474461.00
,582,582,5,149.045288,12.242,0.838142,[M-H]-,,Ribose,Ribose,C5H10O5,1.642,1.740404,149.045288,1605903.38,1537115.62,1548421.88,1528846.62,1828783.50
,583,583,5,149.045288,12.242,0.838142,[M-H]-,,DL-Arabinose,DL-Arabinose,C5H10O5,1.642,1.740404,149.045288,1605903.38,1537115.62,1548421.88,1528846.62,1828783.50
,584,584,2,149.045303,11.250,0.599608,[M-H]-,,xylose,xylose,C5H10O5,1.210,1.638027,149.045303,130357.46,75893.93,66410.35,42336.41,137705.33
,585,585,2,149.045303,11.250,0.599608,[M-H]-,,D-Xylose,D-Xylose,C5H10O5,1.210,1.638027,149.045303,130357.46,75893.93,66410.35,42336.41,137705.33
,586,586,1,149.045303,11.250,0.522017,[M-H]-,,ribose isomer 3,ribose isomer 3,C5H10O5,1.646,1.638027,149.045303,129867.69,75433.73,65585.16,42028.96,136256.11
,587,587,5,149.060577,2.954,0.791556,[M-H]-,,3-Phenylpropionate,3-Phenylpropionate,C9H10O2,0.174,1.535493,149.060577,339301.78,332201.66,862417.06,414081.59,458798.34
,588,588,5,149.060577,2.954,0.791540,[M-H]-,,2-Phenylpropionic acid,2-Phenylpropionic acid,C9H10O2,0.154,1.535493,149.060577,339555.53,331931.34,862417.06,414081.59,458798.34
,589,589,1,150.055817,10.739,0.660664,[M-H]-,,N-Methylanthranilic acid,N-Methylanthranilic acid,C8H9NO2,0.180,1.525309,150.055817,7953.19,8284.27,11345.29,8857.10,10704.86
,590,590,5,149.045319,12.242,0.841215,[M-H]-,,ribose isomer 1,ribose isomer 1,C5H10O5,0.969,1.535650,149.045319,1603622.88,1533074.12,1546136.50,1528139.38,1821055.00
,591,591,4,160.024979,12.720,0.839883,[M-H]-,,N-Formyl-L-aspartate,N-Formyl-L-aspartate,C5H7NO5,0.718,1.048877,160.024979,14459.57,5750.16,20230.38,9339.52,26345.09
,592,592,5,160.040192,4.036,0.829976,[M-H]-,,Indole-3-carboxylic acid,Indole-3-carboxylic acid,C9H7NO2,1.768,1.334807,160.040192,541454.00,511564.53,491969.00,431527.88,360151.16
,593,593,5,160.061310,13.303,0.829842,[M-H]-,,Aminoadipic acid,Aminoadipic acid,C6H11NO4,0.282,1.429961,160.061310,163170.98,136739.73,170271.02,144043.52,179406.05
,594,594,1,160.061371,10.700,0.694648,[M-H]-,,N-Acetylthreonine,N-Acetylthreonine,C6H11NO4,1.530,1.048638,160.061371,4023.09,3654.85,8262.48,4971.45,3059.21
,595,595,1,160.076675,4.097,0.685940,[M-H]-,,Indole-3-ethanol,Indole-3-ethanol,C10H11NO,1.267,0.667252,160.076675,24685.85,5961.28,45083.97,8807.74,32026.39
,596,596,1,161.024246,1.566,0.556631,[M-H]-,,3 Hydroxycoumarin isomer,3 Hydroxycoumarin isomer,C9H6O3,1.516,1.042368,161.024246,3885.07,11440.55,12420.60,10008.37,6581.95
,597,597,5,161.045364,12.213,0.837753,[M-H]-,,3-hydroxy-3-methyl-Glutaric acid,3-hydroxy-3-methyl-Glutaric acid,C6H10O5,0.767,1.136979,161.045364,9286667.00,8531596.00,8802823.00,8245086.50,10006291.00
,598,598,4,161.045364,7.978,0.636026,[M-H]-,,1_6-anhydro-b-D-Glucose,1_6-anhydro-b-D-Glucose,C6H10O5,1.398,1.136979,161.045364,97167.00,158069.80,124260.13,80289.79,92824.46
,599,599,4,156.102783,8.645,0.841382,[M-H]-,,Homostachydrine,Homostachydrine,C8H15NO2,1.293,1.368475,156.102783,12744.64,23506.59,6427.31,5991.37,13937.26
,600,600,5,161.056595,12.922,0.848470,[M-H]-,,Ser-Gly,Ser-Gly,C5H10N2O4,0.939,1.136900,161.056595,17934.18,12139.52,16443.92,10388.04,14701.59
,601,601,4,161.092941,17.629,0.836547,[M-H]-,,DL-5-Hydroxylysine ,DL-5-Hydroxylysine ,C6H14N2O3,1.299,1.420804,161.092941,13175.77,8115.92,10891.60,6042.67,9602.35
,602,602,1,162.055862,2.877,0.693668,[M-H]-,,p-Acetaminobenzaldehyde isomer,p-Acetaminobenzaldehyde isomer,C9H9NO2,0.086,1.129890,162.055862,36069.47,41699.86,32592.88,30634.84,130693.66
,603,603,5,162.077026,13.836,0.807992,[M-H]-,,BICINE,BICINE,C6H13NO4,0.197,0.941452,162.077026,46770.30,43439.22,51692.26,40746.54,36206.73
,604,604,5,162.077026,13.836,0.808296,[M-H]-,,BICINE isomer,BICINE isomer,C6H13NO4,0.521,0.941452,162.077026,46770.30,43439.22,51692.26,40746.54,36206.73
,605,605,2,163.024612,12.141,0.754651,[M-H]-,,2-Dehydro-D-xylonate isomer,2-Dehydro-D-xylonate isomer,C5H8O6,1.793,1.216773,163.024612,20478.42,24392.85,23288.09,21074.75,26803.01
,606,606,2,163.039917,4.097,0.748910,[M-H]-,,phenylpyruvate,phenylpyruvate,C9H8O3,1.657,0.935892,163.039917,1164601.12,448064.00,3314064.75,349298.75,823405.31
,607,607,2,163.039917,4.097,0.725757,[M-H]-,,trans-Hydroxycinnamic acid,trans-Hydroxycinnamic acid,C9H8O3,1.057,0.935892,163.039917,1168978.50,456796.75,3315409.25,365578.88,831418.19
,608,608,2,163.039948,4.097,0.760647,[M-H]-,,3-hydroxycinnamate,3-hydroxycinnamate,C9H8O3,1.717,0.748714,163.039948,1164601.12,448064.00,3314064.75,349298.75,823506.56
,609,609,2,163.039917,4.097,0.725523,[M-H]-,,m-Coumaric acid,m-Coumaric acid,C9H8O3,1.147,0.935892,163.039917,1166344.88,456796.75,3314395.25,364923.41,830055.44
,610,610,5,161.045364,12.213,0.836827,[M-H]-,,3-hydroxy-3-methyl-Glutaric acid isomer,3-hydroxy-3-methyl-Glutaric acid isomer,C6H10O5,1.096,1.136979,161.045364,9174653.00,8444664.00,8715464.00,8128451.50,9876599.00
,611,611,5,157.013977,13.245,0.837373,[M-H]-,,Maleylacetate,Maleylacetate,C6H6O5,1.324,1.749256,157.013977,774093.81,501931.16,606606.56,158627.30,524243.03
,612,612,2,157.025238,7.467,0.622472,[M-H]-,,L-Hydroorotic acid,L-Hydroorotic acid,C5H6N2O4,1.743,1.554783,157.025238,5972.63,4051.06,3487.78,5091.05,8954.65
,613,613,5,157.036469,7.149,0.835619,[M-H]-,,allantoin,allantoin,C4H6N4O3,0.902,1.554672,157.036469,11519507.00,12275495.00,14092840.00,16479192.00,11388545.00
,614,614,5,157.061615,13.822,0.848823,[M-H]-,,Oxiracetam isomer,Oxiracetam isomer,C6H10N2O3,0.212,1.554423,157.061615,48044.40,46603.10,56121.27,43575.07,48241.36
,615,615,2,157.061432,11.211,0.678159,[M-H]-,,4-methylene-glutamine,4-methylene-glutamine,C6H10N2O3,0.009,2.720241,157.061432,5507.55,4338.53,6957.99,6735.85,5812.57
,616,616,1,157.086761,2.351,0.559858,[M-H]-,,trans-4-Hydroxycyclohexylacetic acid,trans-4-Hydroxycyclohexylacetic acid,C8H14O3,0.103,1.651310,157.086761,470592.12,362568.75,477092.78,384814.41,540522.12
,617,617,5,158.060898,3.792,0.829163,[M-H]-,,Indole-3-acetylaldehyde,Indole-3-acetylaldehyde,C10H9NO,0.932,1.544596,158.060898,18601938.00,16479819.00,20172958.00,15768261.00,19360368.00
,618,618,3,158.060913,9.301,0.619406,[M-H]-,,Indoleacetaldehyde isomer,Indoleacetaldehyde isomer,C10H9NO,0.480,1.448059,158.060913,113172.27,93381.09,186572.31,109719.52,144200.77
,619,619,5,158.082031,4.130,0.803432,[M-H]-,,Isovalerylglycine isomer,Isovalerylglycine isomer,C7H13NO3,1.703,1.447865,158.082031,151925.75,168038.38,149213.83,101379.59,203172.17
,620,620,1,158.082001,6.859,0.693065,[M-H]-,,N-Iso valerylglycine,N-Iso valerylglycine,C7H13NO3,0.219,1.640914,158.082001,19336.65,8271.33,13229.42,18607.73,11884.02
,621,621,1,159.102448,2.728,0.662477,[M-H]-,,2-Hydroxyoctanoic acid,2-Hydroxyoctanoic acid,C8H16O3,0.078,1.342674,159.102448,262158.81,248490.80,265394.97,267307.97,228896.88
,622,622,5,158.118423,12.064,0.850107,[M-H]-,,methacholine,methacholine,C8H17NO2,1.560,1.447532,158.118423,75192.56,95923.18,78461.59,141107.77,100197.26
,623,623,5,158.118378,7.325,0.849557,[M-H]-,,2-Aminooctanoic acid,2-Aminooctanoic acid,C8H17NO2,1.348,1.737039,158.118378,48255.00,42077.46,53712.67,46561.62,50921.80
,624,624,1,159.029678,7.782,0.625370,[M-H]-,,Oxoadipic acid isomer,Oxoadipic acid isomer,C6H8O5,1.374,1.343289,159.029678,32112.44,25865.34,25706.13,21204.55,35971.52
,625,625,3,159.029663,11.854,0.788235,[M-H]-,,2-Oxoadipic acid,2-Oxoadipic acid,C6H8O5,0.546,1.439238,159.029663,54282.28,61922.95,35415.75,31009.33,52077.22
,626,626,1,159.066040,12.184,0.509495,[M-H]-,,3-Methyladipic acid,3-Methyladipic acid,C7H12O4,0.774,1.534836,159.066040,29860.64,27584.94,57275.00,47913.21,56199.96
,627,627,1,159.066040,12.184,0.509483,[M-H]-,,Pimelic acid,Pimelic acid,C7H12O4,0.684,1.534836,159.066040,29860.64,27292.82,57335.95,47913.21,56199.96
,628,628,5,159.077240,11.409,0.850365,[M-H]-,,N5-methyl-L-glutamine,N5-methyl-L-glutamine,C6H12N2O3,1.246,1.726568,159.077240,31609.04,23945.20,63060.01,68591.50,22590.47
,629,629,5,159.077286,13.156,0.842937,[M-H]-,,N5-methyl-L-glutamine,N5-methyl-L-glutamine,C6H12N2O3,0.501,1.438807,159.077286,25665.80,33792.25,15892.41,37240.75,24547.48
,630,630,5,159.077240,11.409,0.850365,[M-H]-,,Ala Ala isomer,Ala Ala isomer,C6H12N2O3,1.820,1.726568,159.077240,31609.04,23945.20,63060.01,68591.50,22590.47
,631,631,5,159.077286,13.156,0.842937,[M-H]-,,Ala Ala isomer,Ala Ala isomer,C6H12N2O3,0.073,1.438807,159.077286,25665.80,33792.25,15892.41,37240.75,24547.48
,632,632,5,159.092529,9.150,0.847416,[M-H]-,,Tryptamine,Tryptamine,C10H12N2,0.810,1.534580,159.092529,56989.03,43805.57,48670.12,38208.29,45038.11
,633,633,5,289.115417,13.817,0.846964,[M-H]-,,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.328,0.211110,289.115417,24062.77,18343.27,18832.12,13059.91,24012.60
,634,634,5,738.508545,4.093,0.852209,[M-H]-,,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.128,0.826466,738.508545,96297.10,104003.34,66460.63,146653.70,157088.80
,635,635,4,722.513489,4.093,0.851245,[M-H]-,,PE(P-16:0/20:4),PE(P-16:0/20:4),C41H74NO7P,1.030,0.675810,722.513489,72591.05,62168.18,46470.07,55502.33,78284.45
,636,636,5,714.508423,4.097,0.851091,[M-H]-,,PE(16:0/18:2),PE(16:0/18:2),C39H74NO8P,0.144,0.683381,714.508423,92422.45,115746.96,80061.10,131634.64,105201.72
,637,637,4,722.513489,4.093,0.851233,[M-H]-,,PE(P-36:4),PE(P-36:4),C41H74NO7P,0.470,0.675810,722.513489,72591.05,62168.18,46470.07,55502.33,78284.45
,638,638,4,722.513489,4.093,0.851233,[M-H]-,,PE(P-20:4/16:0),PE(P-20:4/16:0),C41H74NO7P,0.123,0.675810,722.513489,72591.05,62168.18,46470.07,55502.33,78284.45
,639,639,3,749.533020,4.097,0.841207,[M-H]-,,PG(16:0/18:0),PG(16:0/18:0),C40H79O10P,1.023,1.058601,749.533020,51363.26,42542.95,27467.49,36914.87,47192.42
,640,640,4,750.545288,4.102,0.848810,[M-H]-,,PE(P-18:0/20:4),PE(P-18:0/20:4),C43H78NO7P,0.961,1.301139,750.545288,49541.89,52525.67,32771.67,26010.87,60272.79
,641,641,4,750.545288,4.102,0.848810,[M-H]-,,PE(P-18:0/20:4) (1),PE(P-18:0/20:4),C43H78NO7P,0.129,1.301139,750.545288,49541.89,52525.67,32771.67,26010.87,60272.79
,642,642,5,738.508545,4.093,0.852134,[M-H]-,,PE(20:4/16:0),PE(20:4/16:0),C41H74NO8P,1.016,0.826466,738.508545,96297.10,104003.34,66460.63,146653.70,157088.80
,643,643,4,762.508606,4.093,0.817756,[M-H]-,,PE(38:6) ,PE(38:6) ,C43H74NO8P,1.879,0.880498,762.508606,233972.88,386158.91,368021.72,408799.38,266525.12
,644,644,1,740.523621,3.532,0.792146,[M-H]-,,PE(36:3) ,PE(36:3) ,C41H76NO8P,1.417,0.082422,740.523621,53551.07,41112.39,34184.86,56729.07,30682.61
,645,645,3,740.523376,3.809,0.521262,[M-H]-,,PE(18:1/18:2) ,PE(18:1/18:2) ,C41H76NO8P,0.629,0.247265,740.523376,53551.07,41112.39,34184.86,56729.07,53031.48
,646,646,3,740.523376,3.809,0.524239,[M-H]-,,PE(18:2/18:1),PE(18:2/18:1),C41H76NO8P,0.417,0.247265,740.523376,53551.07,41112.39,34184.86,56729.07,53031.48
,647,647,2,742.539490,3.488,0.737485,[M-H]-,,PE(36:2),PE(36:2),C41H78NO8P,1.358,0.328792,742.539490,78411.44,170624.30,100380.35,167207.72,58977.39
,648,648,1,742.539124,6.817,0.542071,[M-H]-,,PE(18:0/18:2) (1),PE(18:0/18:2),C41H78NO8P,0.148,0.164396,742.539124,21049.06,11667.69,17973.94,11527.68,28291.46
,649,649,3,742.539429,4.102,0.783110,[M-H]-,,PC(18:2/15:0),PC(18:2/15:0),C41H78NO8P,0.348,0.246594,742.539429,211762.44,165453.69,191839.58,159350.23,185029.45
,650,650,3,742.539368,4.102,0.786414,[M-H]-,,PC(15:0/18:2),PC(15:0/18:2),C41H78NO8P,0.956,0.164396,742.539368,223818.33,170624.30,191839.58,167207.72,185029.45
,651,651,3,742.539368,4.102,0.788012,[M-H]-,,PE(18:0/18:2),PE(18:0/18:2),C41H78NO8P,1.343,0.164396,742.539368,223818.33,170624.30,191839.58,167207.72,185029.45
,652,652,4,748.529907,4.093,0.851523,[M-H]-,,PE(P-38:5),PE(P-38:5),C43H76NO7P,0.123,1.630803,748.529907,106211.44,79342.57,65371.94,91380.54,119119.44
,653,653,2,745.502686,2.181,0.730206,[M-H]-,,PG(16:0/18:2),PG(16:0/18:2),C40H75O10P,0.210,0.245613,745.502686,18256.82,22925.93,23951.37,40515.30,16967.33
,654,654,5,746.513184,4.093,0.852027,[M-H]-,,PE(P-16:0/22:6),PE(P-16:0/22:6),C43H74NO7P,1.040,0.245281,746.513184,164644.02,145483.50,134813.94,128744.22,171883.50
,655,655,5,746.513184,4.093,0.852021,[M-H]-,,PE(P-38:6),PE(P-38:6),C43H74NO7P,0.484,0.245281,746.513184,164644.02,145483.50,134813.94,128744.22,171883.50
,656,656,5,747.516785,3.805,0.849973,[M-H]-,,PG(18:1/16:0),PG(18:1/16:0),C40H77O10P,1.407,1.877959,747.516785,72140.34,82874.66,41059.07,61486.23,84424.19
,657,657,2,747.517212,2.649,0.841046,[M-H]-,,PG (34:1),PG (34:1),C40H77O10P,1.562,1.306406,747.517212,30957.32,24736.53,41059.07,24933.55,37346.85
,658,658,5,747.516968,4.093,0.850292,[M-H]-,,PG (34:1),PG (34:1),C40H77O10P,0.118,1.633008,747.516968,72140.34,82874.66,49678.52,61486.23,84424.19
,659,659,4,748.529907,4.093,0.851523,[M-H]-,,PE(P-18:1/20:4),PE(P-18:1/20:4),C43H76NO7P,1.035,1.630803,748.529907,106211.44,79342.57,65371.94,91380.54,119119.44
,660,660,1,522.357056,4.228,0.520285,[M-H]-,,LysoPC(18:0),LysoPC(18:0),C26H54NO7P,1.102,1.051612,522.357056,11658.71,6504.21,6890.63,8769.30,11489.36
,661,661,5,524.278198,4.209,0.829349,[M-H]-,,LysoPE(22:6),LysoPE(22:6),C27H44NO7P,1.098,0.116417,524.278198,4554015.50,6464211.50,5726357.50,5789476.00,3920439.75
,662,662,1,648.630371,3.157,0.820689,[M-H]-,,ceramide (d18:1/24:0),ceramide (d18:1/24:0),C42H83NO3,0.516,0.564591,648.630371,3817.56,10531.16,4340.61,1074.19,4460.85
,663,663,5,580.361938,4.349,0.830985,[M-H]-,,lysoPS(22:0),lysoPS(22:0),C28H56NO9P,1.230,0.105167,580.361938,5088509.50,4902966.50,5150004.00,4838186.00,5205220.50
,664,664,5,665.214783,15.692,0.849663,[M-H]-,,maltotetraose isomer,maltotetraose isomer,C24H42O21,0.394,0.275258,665.214783,30552.94,30615.49,15156.04,11545.42,17797.08
,665,665,1,667.532349,2.467,0.850625,[M-H]-,,DAG(40:6),DAG(40:6),C43H72O5,0.031,2.468724,667.532349,70530.28,57737.96,28024.10,60030.74,38530.12
,666,666,2,583.256104,2.247,0.852271,[M-H]-,,Bilirubin,Bilirubin,C33H36N4O6,0.043,0.209291,583.256104,145902.56,327980.25,246312.75,31826.94,0.00
,667,667,5,602.346069,4.307,0.855704,[M-H]-,,Janthitrem E isomer,Janthitrem E isomer,C37H49NO6,1.188,4.357130,602.346069,5206244.00,4756554.00,4934164.50,5626476.00,3586962.00
,668,668,5,611.144897,13.607,0.852405,[M-H]-,,glutathione disulfide,glutathione disulfide,C20H32N6O12S2,0.538,0.299611,611.144897,108445.00,83438.23,81114.07,45648.93,76894.38
,669,669,5,627.499084,2.266,0.854142,[M-H]-,,DAG(15:1/22:4),DAG(15:1/22:4),C40H68O5,0.254,0.486336,627.499084,567969.94,232274.80,188828.06,116373.88,292227.84
,670,670,1,629.135132,13.379,0.806497,[M-H]-,,CMP-N-glycoloylneuraminate,CMP-N-glycoloylneuraminate,C20H31N4O17P,0.557,0.388058,629.135132,11247.97,7883.10,3619.43,5757.03,9224.91
,671,671,4,762.508606,4.093,0.852459,[M-H]-,,PE(16:0/22:6),PE(16:0/22:6),C43H74NO8P,0.128,0.880498,762.508606,233972.88,386158.91,368021.72,408799.38,266525.12
,672,672,1,830.498108,4.141,0.736436,[M-H]-,,PS(40:8)  ,PS(40:8)  ,C46H74NO10P,1.106,0.440954,830.498108,2873.31,3668.22,0.00,7697.96,60102.67
,673,673,4,864.576050,4.079,0.826087,[M-H]-,,PS(42:5) isomer 1,PS(42:5) isomer 1,C48H84NO10P,0.484,0.070595,864.576050,962180.75,1082382.88,693958.50,1213519.25,960499.75
,674,674,4,864.576050,4.079,0.826325,[M-H]-,,PS(22:1/20:4),PS(22:1/20:4),C48H84NO10P,0.966,0.070595,864.576050,962180.75,1082382.88,693958.50,1213519.25,960499.75
,675,675,4,864.576050,4.079,0.819651,[M-H]-,,PS(42:5) isomer 2,PS(42:5) isomer 2,C48H84NO10P,1.909,0.070595,864.576050,962180.75,1082382.88,693958.50,1213519.25,960499.75
,676,676,5,883.533813,2.611,0.847119,[M-H]-,,PI(18:1/20:4),PI(18:1/20:4),C47H81O13P,0.520,0.414484,883.533813,98447.21,131553.25,131499.17,96703.95,88791.63
,677,677,5,883.533997,4.093,0.829060,[M-H]-,,PI(18:1/20:4),PI(18:1/20:4),C47H81O13P,0.962,0.207242,883.533997,140230.33,97974.79,138417.08,147000.89,182615.86
,678,678,5,885.549316,2.602,0.819078,[M-H]-,,PI(20:4/18:0),PI(20:4/18:0),C47H83O13P,0.542,0.620311,885.549316,1864932.00,3044406.25,2624793.00,2096346.38,1849927.00
,679,679,4,885.549438,4.093,0.791498,[M-H]-,,PI(20:4/18:0),PI(20:4/18:0),C47H83O13P,0.949,0.482464,885.549438,2919286.75,3189134.75,2356089.75,2910765.25,3626225.75
,680,680,5,909.548828,2.611,0.846213,[M-H]-,,PI(22:6/18:0),PI(22:6/18:0),C49H83O13P,0.524,1.140782,909.548828,66301.13,73168.47,71611.91,54128.26,26588.90
,681,681,4,909.549316,4.093,0.711761,[M-H]-,,PI(22:6/18:0),PI(22:6/18:0),C49H83O13P,0.958,0.603943,909.549316,69037.71,75354.99,60847.18,82660.18,115217.94
,682,682,4,774.545044,4.093,0.848885,[M-H]-,,PE(22:6/P-18:0),PE(22:6/P-18:0),C45H78NO7P,1.057,0.945616,774.545044,87605.65,91492.37,80453.93,93550.53,85825.66
,683,683,4,774.545044,4.093,0.848833,[M-H]-,,PE(22:6/P-18:0) (1),PE(22:6/P-18:0),C45H78NO7P,0.118,0.945616,774.545044,87605.65,91492.37,80453.93,93550.53,85825.66
,684,684,5,776.560852,4.102,0.850078,[M-H]-,,PE(O-18:0/22:6),PE(O-18:0/22:6),C45H80NO7P,1.021,1.178953,776.560852,102273.93,67329.80,60401.70,55522.97,52322.96
,685,685,2,784.150146,12.782,0.847196,[M-H]-,,FAD,FAD,C27H33N9O15P2,0.338,0.389180,784.150146,8743.33,10375.53,6286.95,4756.25,5363.31
,686,686,4,762.508606,4.093,0.852449,[M-H]-,,PE(22:6/16:0),PE(22:6/16:0),C43H74NO8P,1.021,0.880498,762.508606,233972.88,386158.91,368021.72,408799.38,266525.12
,687,687,5,764.524780,4.111,0.850501,[M-H]-,,PE(18:1/20:4),PE(18:1/20:4),C43H76NO8P,0.110,1.596685,764.524780,48422.78,55180.61,100078.48,111854.81,126999.51
,688,688,5,764.524780,4.111,0.850493,[M-H]-,,PE(20:4/18:1),PE(20:4/18:1),C43H76NO8P,1.043,1.596685,764.524780,48422.78,55180.61,100078.48,111854.81,126999.51
,689,689,2,766.539368,3.248,0.710603,[M-H]-,,PE(38:4),PE(38:4),C43H78NO8P,1.138,0.159249,766.539368,98126.48,221458.58,105605.31,76088.90,86935.16
,690,690,5,766.539734,4.097,0.788032,[M-H]-,,PE(20:4/18:0),PE(20:4/18:0),C43H78NO8P,1.373,0.636994,766.539734,165984.06,221458.58,223367.23,270783.09,214502.31
